make,model,year,engine_hp,engine_cylinders,transmission_type,vehicle_style,highway_mpg,city_mpg,price
Infiniti,I30,1999,190.0,6.0,AUTOMATIC,Sedan,25,18,2288
Infiniti,I30,1999,190.0,6.0,MANUAL,Sedan,24,19,2433
Infiniti,I30,2000,227.0,6.0,AUTOMATIC,Sedan,25,17,2648
Infiniti,I30,2000,227.0,6.0,AUTOMATIC,Sedan,25,17,2552
Infiniti,I30,2001,227.0,6.0,AUTOMATIC,Sedan,24,17,31790
Infiniti,I30,2001,227.0,6.0,AUTOMATIC,Sedan,24,17,29715
Infiniti,I35,2002,255.0,6.0,AUTOMATIC,Sedan,24,17,28750
Infiniti,I35,2003,255.0,6.0,AUTOMATIC,Sedan,24,17,29100
Infiniti,I35,2004,255.0,6.0,AUTOMATIC,Sedan,24,17,30600
BMW,i3,2015,170.0,0.0,DIRECT_DRIVE,4dr Hatchback,111,137,42400
BMW,i3,2016,170.0,0.0,DIRECT_DRIVE,4dr Hatchback,111,137,42400
BMW,i3,2017,170.0,0.0,DIRECT_DRIVE,4dr Hatchback,111,137,42400
BMW,i3,2017,170.0,0.0,DIRECT_DRIVE,4dr Hatchback,106,129,43600
Scion,iA,2016,106.0,4.0,AUTOMATIC,Sedan,42,33,16800
Scion,iA,2016,106.0,4.0,MANUAL,Sedan,41,31,15700
Acura,ILX Hybrid,2014,111.0,4.0,AUTOMATIC,Sedan,38,39,28900
Acura,ILX Hybrid,2014,111.0,4.0,AUTOMATIC,Sedan,38,39,34600
Acura,ILX,2015,201.0,4.0,MANUAL,Sedan,31,22,29350
Acura,ILX,2015,150.0,4.0,AUTOMATIC,Sedan,35,24,31750
Acura,ILX,2015,150.0,4.0,AUTOMATIC,Sedan,35,24,29350
Acura,ILX,2015,150.0,4.0,AUTOMATIC,Sedan,35,24,27050
Acura,ILX,2016,201.0,4.0,AUTOMATED_MANUAL,Sedan,36,25,34890
Acura,ILX,2016,201.0,4.0,AUTOMATED_MANUAL,Sedan,36,25,29900
Acura,ILX,2016,201.0,4.0,AUTOMATED_MANUAL,Sedan,36,25,29200
Acura,ILX,2016,201.0,4.0,AUTOMATED_MANUAL,Sedan,36,25,31890
Acura,ILX,2016,201.0,4.0,AUTOMATED_MANUAL,Sedan,36,25,32900
Acura,ILX,2016,201.0,4.0,AUTOMATED_MANUAL,Sedan,36,25,27900
Acura,ILX,2017,201.0,4.0,AUTOMATED_MANUAL,Sedan,35,25,32990
Acura,ILX,2017,201.0,4.0,AUTOMATED_MANUAL,Sedan,35,25,29290
Acura,ILX,2017,201.0,4.0,AUTOMATED_MANUAL,Sedan,35,25,31980
Acura,ILX,2017,201.0,4.0,AUTOMATED_MANUAL,Sedan,35,25,34980
Acura,ILX,2017,201.0,4.0,AUTOMATED_MANUAL,Sedan,35,25,27990
Acura,ILX,2017,201.0,4.0,AUTOMATED_MANUAL,Sedan,35,25,29990
Chevrolet,Impala Limited,2014,300.0,6.0,AUTOMATIC,Sedan,30,18,26840
Chevrolet,Impala Limited,2014,300.0,6.0,AUTOMATIC,Sedan,30,18,25830
Chevrolet,Impala Limited,2014,300.0,6.0,AUTOMATIC,Sedan,30,18,30535
Chevrolet,Impala Limited,2015,300.0,6.0,AUTOMATIC,Sedan,30,18,26840
Chevrolet,Impala Limited,2015,300.0,6.0,AUTOMATIC,Sedan,30,18,25830
Chevrolet,Impala Limited,2015,300.0,6.0,AUTOMATIC,Sedan,30,18,30535
Chevrolet,Impala Limited,2016,300.0,6.0,AUTOMATIC,Sedan,30,18,26840
Chevrolet,Impala Limited,2016,300.0,6.0,AUTOMATIC,Sedan,30,18,30535
Chevrolet,Impala Limited,2016,300.0,6.0,AUTOMATIC,Sedan,30,18,25830
Chevrolet,Impala,2015,195.0,4.0,AUTOMATIC,Sedan,31,21,34465
Chevrolet,Impala,2015,195.0,4.0,AUTOMATIC,Sedan,31,21,27060
Chevrolet,Impala,2015,0.0,6.0,AUTOMATIC,Sedan,25,17,40660
Chevrolet,Impala,2015,305.0,6.0,AUTOMATIC,Sedan,29,19,35440
Chevrolet,Impala,2015,305.0,6.0,AUTOMATIC,Sedan,29,19,30285
Chevrolet,Impala,2015,195.0,4.0,AUTOMATIC,Sedan,31,21,29310
Chevrolet,Impala,2015,195.0,4.0,AUTOMATIC,Sedan,31,21,27060
Chevrolet,Impala,2015,0.0,6.0,AUTOMATIC,Sedan,25,17,37535
Chevrolet,Impala,2016,0.0,6.0,AUTOMATIC,Sedan,25,17,40810
Chevrolet,Impala,2016,305.0,6.0,AUTOMATIC,Sedan,29,19,35540
Chevrolet,Impala,2016,0.0,6.0,AUTOMATIC,Sedan,25,17,37570
Chevrolet,Impala,2016,305.0,6.0,AUTOMATIC,Sedan,29,19,30435
Chevrolet,Impala,2016,195.0,4.0,AUTOMATIC,Sedan,31,22,27095
Chevrolet,Impala,2016,195.0,4.0,AUTOMATIC,Sedan,31,22,29460
Chevrolet,Impala,2016,195.0,4.0,AUTOMATIC,Sedan,31,22,27095
Chevrolet,Impala,2017,305.0,6.0,AUTOMATIC,Sedan,28,19,35645
Chevrolet,Impala,2017,0.0,6.0,AUTOMATIC,Sedan,25,17,37675
Chevrolet,Impala,2017,0.0,6.0,AUTOMATIC,Sedan,25,17,40915
Chrysler,Imperial,1991,150.0,6.0,AUTOMATIC,Sedan,23,15,2000
Chrysler,Imperial,1992,150.0,6.0,AUTOMATIC,Sedan,23,16,2000
Chrysler,Imperial,1993,150.0,6.0,AUTOMATIC,Sedan,24,17,2000
Subaru,Impreza WRX,2013,265.0,4.0,MANUAL,4dr Hatchback,25,19,28295
Subaru,Impreza WRX,2013,265.0,4.0,MANUAL,Sedan,25,19,29295
Subaru,Impreza WRX,2013,305.0,4.0,MANUAL,4dr Hatchback,23,17,36295
Subaru,Impreza WRX,2013,305.0,4.0,MANUAL,Sedan,23,17,37645
Subaru,Impreza WRX,2013,305.0,4.0,MANUAL,Sedan,23,17,34295
Subaru,Impreza WRX,2013,265.0,4.0,MANUAL,Sedan,25,19,25795
Subaru,Impreza WRX,2013,265.0,4.0,MANUAL,4dr Hatchback,25,19,29295
Subaru,Impreza WRX,2013,265.0,4.0,MANUAL,Sedan,25,19,28295
Subaru,Impreza WRX,2013,265.0,4.0,MANUAL,4dr Hatchback,25,19,25795
Subaru,Impreza WRX,2014,265.0,4.0,MANUAL,4dr Hatchback,25,19,28495
Subaru,Impreza WRX,2014,265.0,4.0,MANUAL,4dr Hatchback,25,19,29495
Subaru,Impreza WRX,2014,305.0,4.0,MANUAL,Sedan,23,17,34495
Subaru,Impreza WRX,2014,265.0,4.0,MANUAL,Sedan,25,19,25995
Subaru,Impreza WRX,2014,305.0,4.0,MANUAL,4dr Hatchback,23,17,36495
Subaru,Impreza WRX,2014,265.0,4.0,MANUAL,4dr Hatchback,25,19,25995
Subaru,Impreza WRX,2014,305.0,4.0,MANUAL,Sedan,23,17,37845
Subaru,Impreza WRX,2014,265.0,4.0,MANUAL,Sedan,25,19,28495
Subaru,Impreza WRX,2014,265.0,4.0,MANUAL,Sedan,25,19,29495
Subaru,Impreza,2015,148.0,4.0,AUTOMATIC,4dr Hatchback,37,28,21495
Subaru,Impreza,2015,148.0,4.0,AUTOMATIC,4dr Hatchback,36,27,23295
Subaru,Impreza,2015,148.0,4.0,MANUAL,4dr Hatchback,33,24,20995
Subaru,Impreza,2015,148.0,4.0,AUTOMATIC,Sedan,37,28,20995
Subaru,Impreza,2015,148.0,4.0,AUTOMATIC,4dr Hatchback,37,28,22795
Subaru,Impreza,2015,148.0,4.0,AUTOMATIC,4dr Hatchback,37,28,19695
Subaru,Impreza,2015,148.0,4.0,MANUAL,4dr Hatchback,34,25,18695
Subaru,Impreza,2015,148.0,4.0,MANUAL,Sedan,34,25,18195
Subaru,Impreza,2015,148.0,4.0,AUTOMATIC,Sedan,37,28,22295
Subaru,Impreza,2015,148.0,4.0,AUTOMATIC,4dr Hatchback,36,27,21995
Subaru,Impreza,2015,148.0,4.0,AUTOMATIC,Sedan,37,28,19195
Subaru,Impreza,2016,148.0,4.0,MANUAL,Sedan,34,25,18295
Subaru,Impreza,2016,148.0,4.0,MANUAL,4dr Hatchback,33,24,21095
Subaru,Impreza,2016,148.0,4.0,AUTOMATIC,4dr Hatchback,37,28,22095
Subaru,Impreza,2016,148.0,4.0,AUTOMATIC,Sedan,37,28,21095
Subaru,Impreza,2016,148.0,4.0,AUTOMATIC,4dr Hatchback,37,28,21595
Subaru,Impreza,2016,148.0,4.0,AUTOMATIC,4dr Hatchback,37,28,19795
Subaru,Impreza,2016,148.0,4.0,AUTOMATIC,4dr Hatchback,37,28,23595
Subaru,Impreza,2016,148.0,4.0,AUTOMATIC,Sedan,37,28,19295
Subaru,Impreza,2016,148.0,4.0,MANUAL,4dr Hatchback,34,25,18795
Subaru,Impreza,2016,148.0,4.0,AUTOMATIC,Sedan,37,28,22595
Subaru,Impreza,2016,148.0,4.0,AUTOMATIC,4dr Hatchback,37,28,23095
Subaru,Impreza,2017,152.0,4.0,MANUAL,Sedan,38,28,18395
Subaru,Impreza,2017,152.0,4.0,MANUAL,4dr Hatchback,37,28,18895
Subaru,Impreza,2017,152.0,4.0,AUTOMATIC,4dr Hatchback,37,28,21695
Subaru,Impreza,2017,152.0,4.0,AUTOMATIC,Sedan,38,28,21195
Subaru,Impreza,2017,152.0,4.0,AUTOMATIC,4dr Hatchback,37,28,24595
Subaru,Impreza,2017,152.0,4.0,AUTOMATIC,Sedan,38,28,24095
Subaru,Impreza,2017,152.0,4.0,AUTOMATIC,Sedan,36,27,22795
Subaru,Impreza,2017,152.0,4.0,MANUAL,Sedan,36,27,21995
Subaru,Impreza,2017,152.0,4.0,AUTOMATIC,4dr Hatchback,37,28,19895
Subaru,Impreza,2017,152.0,4.0,AUTOMATIC,4dr Hatchback,35,27,23295
Subaru,Impreza,2017,152.0,4.0,AUTOMATIC,Sedan,38,28,19395
Subaru,Impreza,2017,152.0,4.0,MANUAL,4dr Hatchback,35,27,22495
Scion,iM,2016,137.0,4.0,MANUAL,4dr Hatchback,36,27,18460
Scion,iM,2016,137.0,4.0,AUTOMATIC,4dr Hatchback,37,28,19200
Honda,Insight,2012,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,23690
Honda,Insight,2012,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,18500
Honda,Insight,2012,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,20275
Honda,Insight,2012,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,18500
Honda,Insight,2012,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,21965
Honda,Insight,2012,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,20275
Honda,Insight,2012,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,21965
Honda,Insight,2012,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,23690
Honda,Insight,2013,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,22065
Honda,Insight,2013,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,20375
Honda,Insight,2013,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,23790
Honda,Insight,2013,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,20375
Honda,Insight,2013,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,18600
Honda,Insight,2013,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,23790
Honda,Insight,2013,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,18600
Honda,Insight,2013,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,22065
Honda,Insight,2014,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,22190
Honda,Insight,2014,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,23915
Honda,Insight,2014,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,18725
Honda,Insight,2014,98.0,4.0,AUTOMATIC,4dr Hatchback,44,41,20500
Acura,Integra,1999,140.0,4.0,MANUAL,Sedan,29,22,2827
Acura,Integra,1999,140.0,4.0,MANUAL,Sedan,29,22,3000
Acura,Integra,1999,140.0,4.0,MANUAL,2dr Hatchback,29,22,2912
Acura,Integra,1999,170.0,4.0,MANUAL,Sedan,28,22,3381
Acura,Integra,1999,170.0,4.0,MANUAL,2dr Hatchback,28,22,3355
Acura,Integra,1999,140.0,4.0,MANUAL,2dr Hatchback,29,22,2799
Acura,Integra,2000,140.0,4.0,MANUAL,2dr Hatchback,28,22,3130
Acura,Integra,2000,140.0,4.0,MANUAL,Sedan,28,22,3012
Acura,Integra,2000,170.0,4.0,MANUAL,Sedan,28,22,3622
Acura,Integra,2000,170.0,4.0,MANUAL,2dr Hatchback,28,22,3652
Acura,Integra,2000,140.0,4.0,MANUAL,Sedan,28,22,3222
Acura,Integra,2000,195.0,4.0,MANUAL,2dr Hatchback,28,22,7398
Acura,Integra,2000,140.0,4.0,MANUAL,2dr Hatchback,28,22,3086
Acura,Integra,2001,170.0,4.0,MANUAL,Sedan,28,22,22600
Acura,Integra,2001,140.0,4.0,MANUAL,2dr Hatchback,28,22,21050
Acura,Integra,2001,140.0,4.0,MANUAL,2dr Hatchback,28,22,19400
Acura,Integra,2001,140.0,4.0,AUTOMATIC,2dr Hatchback,28,21,20200
Acura,Integra,2001,140.0,4.0,MANUAL,Sedan,28,22,21600
Acura,Integra,2001,140.0,4.0,AUTOMATIC,2dr Hatchback,28,21,21850
Acura,Integra,2001,140.0,4.0,AUTOMATIC,Sedan,28,21,21000
Acura,Integra,2001,140.0,4.0,AUTOMATIC,Sedan,28,21,22400
Acura,Integra,2001,195.0,4.0,MANUAL,2dr Hatchback,28,22,24450
Acura,Integra,2001,140.0,4.0,MANUAL,Sedan,28,22,20200
Acura,Integra,2001,170.0,4.0,MANUAL,2dr Hatchback,28,22,22300
Dodge,Intrepid,2002,244.0,6.0,AUTOMATIC,Sedan,24,16,27055
Dodge,Intrepid,2002,200.0,6.0,AUTOMATIC,Sedan,26,18,20810
Dodge,Intrepid,2002,234.0,6.0,AUTOMATIC,Sedan,24,16,22970
Dodge,Intrepid,2003,244.0,6.0,AUTOMATIC,Sedan,25,17,24875
Dodge,Intrepid,2003,200.0,6.0,AUTOMATIC,Sedan,27,19,21155
Dodge,Intrepid,2004,234.0,6.0,AUTOMATIC,Sedan,25,17,25415
Dodge,Intrepid,2004,244.0,6.0,AUTOMATIC,Sedan,25,16,25105
Dodge,Intrepid,2004,200.0,6.0,AUTOMATIC,Sedan,27,19,21385
Oldsmobile,Intrigue,2000,215.0,6.0,AUTOMATIC,Sedan,26,17,2233
Oldsmobile,Intrigue,2000,215.0,6.0,AUTOMATIC,Sedan,26,17,2484
Oldsmobile,Intrigue,2000,215.0,6.0,AUTOMATIC,Sedan,26,17,2290
Oldsmobile,Intrigue,2001,215.0,6.0,AUTOMATIC,Sedan,26,17,22515
Oldsmobile,Intrigue,2001,215.0,6.0,AUTOMATIC,Sedan,26,17,26635
Oldsmobile,Intrigue,2001,215.0,6.0,AUTOMATIC,Sedan,26,17,24270
Oldsmobile,Intrigue,2002,215.0,6.0,AUTOMATIC,Sedan,27,18,28070
Oldsmobile,Intrigue,2002,215.0,6.0,AUTOMATIC,Sedan,27,18,24580
Oldsmobile,Intrigue,2002,215.0,6.0,AUTOMATIC,Sedan,27,18,23160
Scion,iQ,2013,94.0,4.0,AUTOMATIC,2dr Hatchback,37,36,15495
Scion,iQ,2014,94.0,4.0,AUTOMATIC,2dr Hatchback,37,36,17850
Scion,iQ,2014,94.0,4.0,AUTOMATIC,2dr Hatchback,37,36,15665
Scion,iQ,2015,94.0,4.0,AUTOMATIC,2dr Hatchback,37,36,15665
Lexus,IS 200t,2016,241.0,4.0,AUTOMATIC,Sedan,33,22,37325
Lexus,IS 200t,2017,241.0,4.0,AUTOMATIC,Sedan,32,22,37825
Lexus,IS 250 C,2013,204.0,6.0,AUTOMATIC,Convertible,30,21,42610
Lexus,IS 250 C,2014,204.0,6.0,AUTOMATIC,Convertible,30,21,42860
Lexus,IS 250 C,2015,204.0,6.0,AUTOMATIC,Convertible,30,21,43360
Lexus,IS 250,2013,204.0,6.0,AUTOMATIC,Sedan,30,21,35065
Lexus,IS 250,2013,204.0,6.0,AUTOMATIC,Sedan,27,21,37525
Lexus,IS 250,2014,204.0,6.0,AUTOMATIC,Sedan,30,21,36100
Lexus,IS 250,2014,204.0,6.0,AUTOMATIC,Sedan,27,20,38635
Lexus,IS 250,2015,204.0,6.0,AUTOMATIC,Sedan,30,21,36550
Lexus,IS 250,2015,204.0,6.0,AUTOMATIC,Sedan,30,21,41440
Lexus,IS 250,2015,204.0,6.0,AUTOMATIC,Sedan,27,20,39085
Lexus,IS 250,2015,204.0,6.0,AUTOMATIC,Sedan,27,20,43690
Lexus,IS 300,2005,215.0,6.0,AUTOMATIC,Wagon,23,16,31105
Lexus,IS 300,2005,215.0,6.0,AUTOMATIC,Sedan,23,16,31105
Lexus,IS 300,2005,215.0,6.0,MANUAL,Sedan,23,16,29735
Lexus,IS 300,2016,255.0,6.0,AUTOMATIC,Sedan,26,19,39700
Lexus,IS 300,2017,255.0,6.0,AUTOMATIC,Sedan,26,19,40200
Lexus,IS 350 C,2013,306.0,6.0,AUTOMATIC,Convertible,27,19,46890
Lexus,IS 350 C,2014,306.0,6.0,AUTOMATIC,Convertible,27,19,47140
Lexus,IS 350 C,2015,306.0,6.0,AUTOMATIC,Convertible,27,19,47640
Lexus,IS 350,2014,306.0,6.0,AUTOMATIC,Sedan,28,19,39615
Lexus,IS 350,2014,306.0,6.0,AUTOMATIC,Sedan,26,19,41850
Lexus,IS 350,2015,306.0,6.0,AUTOMATIC,Sedan,28,19,40065
Lexus,IS 350,2015,306.0,6.0,AUTOMATIC,Sedan,26,19,42300
Lexus,IS 350,2016,306.0,6.0,AUTOMATIC,Sedan,26,19,43035
Lexus,IS 350,2016,306.0,6.0,AUTOMATIC,Sedan,28,19,40870
Lexus,IS F,2012,416.0,8.0,AUTOMATIC,Sedan,23,16,61300
Lexus,IS F,2013,416.0,8.0,AUTOMATIC,Sedan,23,16,61750
Lexus,IS F,2014,416.0,8.0,AUTOMATIC,Sedan,23,16,63600
Infiniti,J30,1995,210.0,6.0,AUTOMATIC,Sedan,22,16,2000
Infiniti,J30,1996,210.0,6.0,AUTOMATIC,Sedan,22,16,2000
Infiniti,J30,1996,210.0,6.0,AUTOMATIC,Sedan,22,16,2000
Infiniti,J30,1997,210.0,6.0,AUTOMATIC,Sedan,22,16,2081
Infiniti,J30,1997,210.0,6.0,AUTOMATIC,Sedan,22,16,2032
Infiniti,J30,1997,210.0,6.0,AUTOMATIC,Sedan,22,16,2081
Infiniti,J30,1997,210.0,6.0,AUTOMATIC,Sedan,22,16,2000
Volkswagen,Jetta GLI,2013,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,25270
Volkswagen,Jetta GLI,2013,200.0,4.0,MANUAL,Sedan,33,22,26195
Volkswagen,Jetta GLI,2013,210.0,4.0,MANUAL,Sedan,33,22,24170
Volkswagen,Jetta GLI,2013,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,29525
Volkswagen,Jetta GLI,2013,200.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,27295
Volkswagen,Jetta GLI,2013,200.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,27295
Volkswagen,Jetta GLI,2013,200.0,4.0,MANUAL,Sedan,33,22,28200
Volkswagen,Jetta GLI,2013,210.0,4.0,MANUAL,Sedan,33,22,24170
Volkswagen,Jetta GLI,2013,210.0,4.0,MANUAL,Sedan,33,22,26420
Volkswagen,Jetta GLI,2013,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,27520
Volkswagen,Jetta GLI,2013,200.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,29300
Volkswagen,Jetta GLI,2013,200.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,25045
Volkswagen,Jetta GLI,2013,200.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,29300
Volkswagen,Jetta GLI,2013,200.0,4.0,MANUAL,Sedan,33,22,26195
Volkswagen,Jetta GLI,2013,210.0,4.0,MANUAL,Sedan,33,22,28425
Volkswagen,Jetta GLI,2013,200.0,4.0,MANUAL,Sedan,33,22,28200
Volkswagen,Jetta GLI,2013,200.0,4.0,MANUAL,Sedan,33,22,23945
Volkswagen,Jetta GLI,2013,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,27520
Volkswagen,Jetta GLI,2013,210.0,4.0,MANUAL,Sedan,33,22,28425
Volkswagen,Jetta GLI,2013,200.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,25045
Volkswagen,Jetta GLI,2013,200.0,4.0,MANUAL,Sedan,33,22,23945
Volkswagen,Jetta GLI,2013,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,25270
Volkswagen,Jetta GLI,2013,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,29525
Volkswagen,Jetta GLI,2013,210.0,4.0,MANUAL,Sedan,33,22,26420
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,24535
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,30875
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,28555
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,29775
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,28855
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,27925
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,27455
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,30875
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,25635
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,29775
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,27455
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,28855
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,25635
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,24535
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,26825
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,28555
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,27925
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,29955
Volkswagen,Jetta GLI,2014,210.0,4.0,AUTOMATED_MANUAL,Sedan,32,24,29955
Volkswagen,Jetta GLI,2014,210.0,4.0,MANUAL,Sedan,33,23,26825
Volkswagen,Jetta Hybrid,2013,170.0,4.0,AUTOMATED_MANUAL,Sedan,48,42,26990
Volkswagen,Jetta Hybrid,2013,170.0,4.0,AUTOMATED_MANUAL,Sedan,48,42,24995
Volkswagen,Jetta Hybrid,2013,170.0,4.0,AUTOMATED_MANUAL,Sedan,48,42,29325
Volkswagen,Jetta Hybrid,2013,170.0,4.0,AUTOMATED_MANUAL,Sedan,48,42,31180
Volkswagen,Jetta Hybrid,2014,170.0,4.0,AUTOMATED_MANUAL,Sedan,48,42,31895
Volkswagen,Jetta Hybrid,2014,170.0,4.0,AUTOMATED_MANUAL,Sedan,48,42,25560
Volkswagen,Jetta Hybrid,2014,170.0,4.0,AUTOMATED_MANUAL,Sedan,48,42,27645
Volkswagen,Jetta Hybrid,2014,170.0,4.0,AUTOMATED_MANUAL,Sedan,48,42,30245
Volkswagen,Jetta SportWagen,2012,170.0,5.0,AUTOMATIC,Wagon,31,24,24210
Volkswagen,Jetta SportWagen,2012,170.0,5.0,AUTOMATIC,Wagon,31,24,21295
Volkswagen,Jetta SportWagen,2012,140.0,4.0,MANUAL,Wagon,42,30,28120
Volkswagen,Jetta SportWagen,2012,170.0,5.0,AUTOMATIC,Wagon,31,24,24210
Volkswagen,Jetta SportWagen,2012,170.0,5.0,AUTOMATIC,Wagon,31,24,21295
Volkswagen,Jetta SportWagen,2012,170.0,5.0,MANUAL,Wagon,33,23,20195
Volkswagen,Jetta SportWagen,2012,170.0,5.0,MANUAL,Wagon,33,23,20195
Volkswagen,Jetta SportWagen,2012,140.0,4.0,AUTOMATED_MANUAL,Wagon,39,29,28390
Volkswagen,Jetta SportWagen,2012,140.0,4.0,AUTOMATED_MANUAL,Wagon,39,29,29220
Volkswagen,Jetta SportWagen,2012,170.0,5.0,AUTOMATIC,Wagon,31,24,25960
Volkswagen,Jetta SportWagen,2012,140.0,4.0,AUTOMATED_MANUAL,Wagon,39,29,26640
Volkswagen,Jetta SportWagen,2012,170.0,5.0,AUTOMATIC,Wagon,31,24,25960
Volkswagen,Jetta SportWagen,2012,140.0,4.0,MANUAL,Wagon,42,30,25540
Volkswagen,Jetta SportWagen,2012,140.0,4.0,MANUAL,Wagon,42,30,27290
Volkswagen,Jetta SportWagen,2013,170.0,5.0,AUTOMATIC,Wagon,31,24,21695
Volkswagen,Jetta SportWagen,2013,170.0,5.0,AUTOMATIC,Wagon,31,24,21695
Volkswagen,Jetta SportWagen,2013,140.0,4.0,AUTOMATED_MANUAL,Wagon,39,29,29495
Volkswagen,Jetta SportWagen,2013,170.0,5.0,MANUAL,Wagon,33,23,20595
Volkswagen,Jetta SportWagen,2013,140.0,4.0,MANUAL,Wagon,42,30,28395
Volkswagen,Jetta SportWagen,2013,140.0,4.0,AUTOMATED_MANUAL,Wagon,39,29,26895
Volkswagen,Jetta SportWagen,2013,170.0,5.0,MANUAL,Wagon,33,23,20595
Volkswagen,Jetta SportWagen,2013,140.0,4.0,AUTOMATED_MANUAL,Wagon,39,29,28695
Volkswagen,Jetta SportWagen,2013,170.0,5.0,AUTOMATIC,Wagon,31,24,24395
Volkswagen,Jetta SportWagen,2013,170.0,5.0,AUTOMATIC,Wagon,31,24,26195
Volkswagen,Jetta SportWagen,2013,170.0,5.0,AUTOMATIC,Wagon,31,24,26195
Volkswagen,Jetta SportWagen,2013,170.0,5.0,AUTOMATIC,Wagon,31,24,24395
Volkswagen,Jetta SportWagen,2013,140.0,4.0,MANUAL,Wagon,42,30,27595
Volkswagen,Jetta SportWagen,2013,140.0,4.0,MANUAL,Wagon,42,30,25795
Volkswagen,Jetta SportWagen,2014,170.0,5.0,MANUAL,Wagon,33,23,20995
Volkswagen,Jetta SportWagen,2014,140.0,4.0,AUTOMATED_MANUAL,Wagon,39,29,27665
Volkswagen,Jetta SportWagen,2014,140.0,4.0,AUTOMATED_MANUAL,Wagon,39,29,30265
Volkswagen,Jetta SportWagen,2014,140.0,4.0,MANUAL,Wagon,42,30,29165
Volkswagen,Jetta SportWagen,2014,170.0,5.0,AUTOMATIC,Wagon,30,23,26685
Volkswagen,Jetta SportWagen,2014,170.0,5.0,AUTOMATIC,Wagon,30,23,24885
Volkswagen,Jetta SportWagen,2014,170.0,5.0,AUTOMATIC,Wagon,30,23,22095
Volkswagen,Jetta SportWagen,2014,170.0,5.0,AUTOMATIC,Wagon,30,23,26685
Volkswagen,Jetta SportWagen,2014,170.0,5.0,MANUAL,Wagon,33,23,20995
Volkswagen,Jetta SportWagen,2014,140.0,4.0,MANUAL,Wagon,42,30,26565
Volkswagen,Jetta SportWagen,2014,170.0,5.0,AUTOMATIC,Wagon,30,23,24885
Volkswagen,Jetta SportWagen,2014,170.0,5.0,AUTOMATIC,Wagon,30,23,22095
